imdb_id,youtube_id,genres,title,duration
tt0061407,P7v4t0_OvrY,"['Comedy', 'Drama', 'Romance']",The Taming of the Shrew (1967),58.1
tt0061418,hZpm1zj9510,"['Action', 'Biography', 'Crime', 'Drama']",Bonnie and Clyde (1967),174.2
tt0061420,4mlSyNZrmFY,"['Action', 'Drama', 'Thriller']",The Born Losers (1967),132.3
tt0061429,n3EQ7ZhmYU8,"['Action', 'Western']",A Bullet for the General (1967),141.7
tt0061452,xEnoKqiGJFI,['Comedy'],Casino Royale (1967),139.3
tt0061512,CDWJmrt-5I4,"['Crime', 'Drama']",Cool Hand Luke (1967),161.6
tt0061550,ISZ4tMKU4PY,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']",Gappa the Triphibian Monsters (1967),197.0
tt0061584,VW_Jzub27_g,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",Doctor Dolittle (1967),65.6
tt0061619,pS6NbxZYU9o,"['Drama', 'Romance', 'Western']",El Dorado (1967),178.1
tt0061655,F8Ciz1G_Zm0,"['Comedy', 'Horror']",The Fearless Vampire Killers (1967),128.7
tt0061722,CVw_-PF3PFs,"['Comedy', 'Drama', 'Romance']",The Graduate (1967),178.9
tt0061758,JFSUwQwv82U,"['Crime', 'Drama', 'Thriller']",Hells Angels on Wheels (1967),101.4
tt0061770,24ZKMRSutuM,['Western'],Hombre (1967),140.0
tt0061791,NftdqRWxuh8,"['Comedy', 'Musical']",How to Succeed in Business Without Really Trying (1967),175.0
tt0061810,y1Bxoar17FY,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']",In Like Flint (1967),197.3
tt0061811,nMj0-fU25dM,"['Crime', 'Drama', 'Mystery', 'Thriller']",In the Heat of the Night (1967),140.0
tt0061852,qFGkJphcYVk,"['Animation', 'Adventure', 'Family', 'Musical']",The Jungle Book (1967),69.0
tt0061858,2KDu6goY9sY,"['Comedy', 'Crime', 'Thriller', 'Action', 'Adventure']",The Karate Killers (1967),156.3
tt0061957,07Prftd2Fu8,"['Comedy', 'Family']",Martha (1967),192.3
tt0062038,h2UVxede_Xs,"['Crime', 'Drama', 'Mystery', 'Thriller', 'War']",The Night of the Generals (1967),72.8
tt0062082,U0tUy7uB7J0,"['Horror', 'Western']","Django Kill... If You Live, Shoot! (1967)",109.3
tt0062136,zrYB8hgyq4s,['Comedy'],Playtime (1967),91.4
tt0062138,Z3CCNj_zMco,"['Crime', 'Drama', 'Thriller']",Point Blank (1967),164.2
tt0062151,3UjX4ni6KPA,"['Western', 'Action']","Django, Prepare a Coffin (1968)",158.5
tt0062168,q5Z8mRbWLwY,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",Quatermass and the Pit (1967),154.9
tt0062229,Fs0XYssIlbo,"['Crime', 'Drama', 'Mystery', 'Thriller']",Le Samouraï (1967),209.1
tt0062362,jCug0golA6c,"['Comedy', 'Musical', 'Romance']",Thoroughly Modern Millie (1967),149.3
tt0062373,K5cjHRZhT5o,['Western'],A Time for Killing (1967),45.2
tt0062395,3boJKS8JqjU,['Drama'],The Trip (1967),141.6
tt0062407,2HPtSGg2b4s,"['Comedy', 'Drama', 'Romance']",Two for the Road (1967),135.3
tt0062512,Ovp7MN4tG54,"['Action', 'Adventure', 'Thriller']",You Only Live Twice (1967),124.6
tt0062622,Z2UWOeBcsJI,"['Adventure', 'Sci-Fi']",2001: A Space Odyssey (1968),150.3
tt0062708,4ftmyddHrJc,"['Action', 'Crime', 'Drama', 'Romance', 'Western']",Bandolero! (1968),107.7
tt0062711,ohnblmkufJA,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",Barbarella (1968),205.8
tt0062713,lN5q2ty78qM,"['Action', 'Adventure', 'Drama', 'Western']",Guns for San Sebastian (1968),62.9
tt0062737,0pgOSllKF_0,"['Comedy', 'Family', 'Fantasy']",Blackbeard's Ghost (1968),104.2
tt0062755,l48RxxhjhqM,"['Crime', 'Drama', 'Mystery', 'Thriller']",The Boston Strangler (1968),172.9
tt0062765,BsvD806qNM8,"['Action', 'Crime', 'Mystery', 'Thriller']",Bullitt (1968),165.0
tt0062803,ftolP-1944A,"['Adventure', 'Family', 'Fantasy', 'Musical']",Chitty Chitty Bang Bang (1968),198.1
tt0062909,9k7sl9ni-Lk,"['Drama', 'Fantasy', 'Horror', 'Romance']",Dracula Has Risen from the Grave (1968),147.4
tt0062994,s-dTjFKygao,"['Biography', 'Comedy', 'Drama', 'Musical', 'Romance']",Funny Girl (1968),118.2
tt0063005,nxfonBgZ7DU,"['Adventure', 'Comedy', 'Romance']",The Troops get Married (1968),168.1
tt0063141,LE68rRevL2g,"['Biography', 'Drama', 'Music', 'Romance']",Isadora (1968),79.6
tt0063285,aUinQg5k-Dw,"['Biography', 'Drama', 'Horror']",Witchfinder General (1968),115.9
tt0063293,bbvUrq72T74,"['Comedy', 'Western']",The Mercenary (1968),112.3
tt0063323,f4q8yPKdN9I,['Thriller'],A Black Veil for Lisa (1968),100.7
tt0063385,MJoCL6npA14,"['Drama', 'Family', 'Musical']",Oliver! (1968),66.3
tt0063386,ErPIYF0N3jg,"['Comedy', 'Crime', 'Family']",The Olsen Gang (1968),200.3
tt0063415,SU9s8L7Sewg,['Comedy'],The Party (1968),118.2
tt0063442,QiUL_vZXJUE,"['Adventure', 'Sci-Fi']",Planet of the Apes (1968),145.1
tt0063456,KDo_rs-cmAQ,"['Comedy', 'Crime', 'Romance', 'Thriller']",Pretty Poison (1968),56.8
tt0063462,z51xeox0Jlg,"['Comedy', 'Music']",The Producers (1967),109.1
tt0063518,nl_eFSeCb-4,"['Drama', 'Romance']",Romeo and Juliet (1968),135.8
tt0063522,NoXLXMbOgiU,"['Drama', 'Horror']",Rosemary's Baby (1968),95.4
tt0063655,WaZ88lMA1mk,"['Action', 'Drama', 'War']",Submarine X,129.7
tt0063663,ws75zerRos8,['Drama'],The Swimmer (1968),160.2
tt0063671,oiSc3xAXX5g,"['Crime', 'Drama', 'Thriller']",Targets (1968),121.7
tt0063674,o3fzIf5PeVo,['Comedy'],The Tattoo (1968),120.1
tt0063678,oCGVIg1ksYU,"['Drama', 'Mystery']",Teorema (1968),87.1
tt0063688,jbcfsoPcK7w,"['Crime', 'Drama', 'Romance', 'Thriller']",The Thomas Crown Affair (1968),123.1
tt0063715,UD5XCutFi8Q,"['Drama', 'Horror', 'Mystery']",Spirits of the Dead (1968),60.5
tt0063979,9HvWZvq4l_c,['Thriller'],Double Face (1969),194.4
tt0063991,RGZSby00WXs,"['Biography', 'Comedy', 'Drama', 'Romance']",Age of Consent (1969),138.9
tt0064040,on38oTESbHU,"['Drama', 'War']",Army of Shadows (1969),107.5
tt0064073,TdQU2awlCR0,"['Biography', 'Drama']",The Conspiracy of Torture (1969),84.4
tt0064117,jTOT1UnY8eY,"['Comedy', 'Romance']",Cactus Flower (1969),75.0
tt0064118,MFRZZ2k2iGk,"['Drama', 'War']",The Damned (1969),158.6
tt0064137,6GSaesy7ZIA,"['Action', 'Comedy', 'Drama', 'Romance', 'War']",Castle Keep (1969),204.8
tt0064146,OlyV6KIMmjs,"['Adventure', 'Comedy', 'Crime']",The Brain (1969),121.4
tt0064169,mGRBI1_YADU,"['Crime', 'Drama']",The Sicilian Clan (1969),195.2
tt0064208,kc5pDgVwqKs,['Western'],Death Rides a Horse (1967),90.3
tt0064265,MGYtWsud5AQ,"['Action', 'Adventure']",Return of the One,65.2
tt0064276,GwST6mpT7Ds,"['Adventure', 'Drama']",Easy Rider (1969),166.8
tt0064381,bFJka7vNxPg,"['Comedy', 'Drama', 'Romance']","Goodbye, Columbus (1969)",88.8
tt0064505,FEltJsIwSvE,"['Action', 'Comedy', 'Crime', 'Thriller']",The Italian Job (1969),183.3
tt0064541,HRYvUpsrqmg,"['Drama', 'Family']",Kes (1969),183.4
tt0064603,KHoSXE9nIHg,"['Comedy', 'Family', 'Sport']",The Love Bug (1968),28.7
tt0064639,SEpHyC72gss,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']",Marooned (1969),144.2
tt0064665,a2yBydiEJrI,['Drama'],Midnight Cowboy (1969),123.7
tt0064689,xNrygTqx0FA,"['Documentary', 'History', 'Music']",Monterey Pop (1968),158.0
tt0064757,Qpa-5AtXI0c,"['Action', 'Adventure', 'Thriller']",On Her Majesty's Secret Service (1969),63.5
tt0064782,B0idoJnBAvk,"['Comedy', 'Drama', 'Musical', 'Romance', 'Western']",Paint Your Wagon (1969),66.0
tt0064791,vdIBeOovRSA,"['Crime', 'Drama', 'Mystery', 'Thriller']",Rider on the Rain (1970),74.1
tt0064916,U4q1gtAzMK4,['Western'],Sabata (1969),98.8
tt0064940,WrUpTliVq5c,"['Drama', 'Fantasy', 'History']",Fellini Satyricon (1969),86.6
tt0064949,S9IElNf9Jb8,"['Crime', 'Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",Scream and Scream Again (1970),140.2
tt0064990,TYH4gM8KfoM,"['Crime', 'Drama', 'Romance']",Mississippi Mermaid (1969),94.3
tt0065032,syjx0qYNpNc,['Western'],The Stalking Moon (1968),161.2
tt0065051,Icxh5FMcQRE,"['Comedy', 'Romance', 'Western']",Support Your Local Sheriff! (1969),189.6
tt0065054,9bUIvGVbD0E,"['Comedy', 'Drama', 'Music', 'Musical', 'Romance']",Sweet Charity (1969),79.0
tt0065063,Hrithr42oUM,"['Comedy', 'Crime']",Take the Money and Run (1969),62.9
tt0065073,3AklIkFbn-k,"['Drama', 'Fantasy', 'Horror', 'Romance', 'Thriller']",Taste the Blood of Dracula (1970),143.1
tt0065079,4Z2J5Rr1EVw,"['Drama', 'Western']",Tell Them Willie Boy Is Here (1969),173.6
tt0065088,ke-sWMXspNA,['Drama'],"They Shoot Horses, Don't They? (1969)",185.2
tt0065112,ZZ_Y2NbC-Dk,"['Drama', 'Thriller']",Topaz (1969),37.1
tt0065134,6fYdd6EFVrY,"['Adventure', 'Romance', 'War', 'Western']",Two Mules for Sister Sara (1970),145.6
tt0065207,b-_P-DoBe6E,"['Action', 'Adventure', 'War']",Where Eagles Dare (1968),141.1
tt0065214,jwE3TfJUB48,"['Action', 'Adventure', 'Western']",The Wild Bunch (1969),172.4
tt0065234,7E3QUHUMe5I,"['Crime', 'Drama', 'History', 'Thriller']",Z (1969),86.1
tt0065377,PACKbKt8MOw,"['Action', 'Drama', 'Thriller']",Airport (1970),208.7
tt0065421,223bYlLJSnU,"['Animation', 'Adventure', 'Comedy', 'Family', 'Musical']",The Aristocats (1970),69.5
tt0065462,uMuEnNxX1E8,"['Action', 'Adventure', 'Sci-Fi']",Beneath the Planet of the Apes (1970),184.5
tt0065481,GJ5bTSq2ufQ,"['Crime', 'Drama']",Bloody Mama (1970),96.4
tt0065522,6_eHLnKnEAA,"['Adventure', 'Family', 'Fantasy', 'Sci-Fi']",Captain Nemo and the Underwater City (1969),114.4
tt0065547,1p9r03roFaw,"['Biography', 'Western']",Chisum (1970),133.0
tt0065569,3PGq8tXbgcg,['Horror'],Count Dracula (1970),193.3
tt0065580,uUtyVg4a6zs,['Horror'],Countess Dracula (1971),176.1
tt0065622,hWKyE01zk9I,"['Comedy', 'Drama', 'History', 'Romance']",The Decameron (1971),86.3
tt0065642,_ryPe4S7m60,"['Comedy', 'Romance', 'Western']",Dirty Dingus Magee (1970),198.2
tt0065651,h8MDEMfhi3E,"['Comedy', 'Drama']",Bed & Board (1970),187.6
tt0065724,PIYMRqq7cJA,['Drama'],Five Easy Pieces (1970),94.1
tt0065738,z6xfI_W9cyQ,"['Horror', 'Drama', 'Sci-Fi']",Frankenstein Must Be Destroyed (1969),59.0
tt0065769,rA3avESyAf4,"['Adventure', 'Comedy', 'Crime']",The Troops on Vacation (1970),179.0
tt0065820,jzS8mE4aYus,['Drama'],The Hawaiians (1970),197.9
tt0065874,4uhv3uR6ZYc,['Drama'],I Walk the Line (1970),177.4
tt0065904,qFYUTMQUD7U,"['Comedy', 'Drama', 'Romance']",The Party at Kitty and Stud's (1970),183.0
tt0065950,YGcgfHMbWu4,"['Crime', 'Drama', 'Thriller']",The Kremlin Letter (1970),188.6
tt0065955,hXyF_c0A4Hw,"['Drama', 'Romance']",A Swedish Love Story (1970),97.7
tt0066040,upblxXgMaQ8,"['Drama', 'Horror']",Don't Deliver Us from Evil (1971),144.2
tt0066050,4vCmeyZBtfs,['Western'],A Man Called Sledge (1970),62.5
tt0066090,0_XZzA1-24k,"['Drama', 'History']",The Molly Maguires (1970),200.9
tt0066122,I3qpEzHmZAA,"['Comedy', 'Drama', 'Romance']",Deep End (1970),63.2
tt0066193,eqf7YPSiPC0,['Comedy'],The Out of Towners (1970),88.0
tt0066214,wFxfn3LakeM,"['Crime', 'Drama']",Performance (1970),165.8
tt0066319,T0qXgUvQo2s,"['Drama', 'Romance']",Ryan's Daughter (1970),174.2
tt0066415,UIgaarWfhsI,"['Drama', 'Romance']",The Strawberry Statement (1970),204.0
tt0066434,eHgqfVQWv7s,"['Drama', 'Sci-Fi', 'Thriller']",THX 1138 (1971),179.5
tt0066491,HJSRcBb8gb4,['Drama'],Tristana (1970),95.9
tt0066495,Wt1lHyuTDWE,['Comedy'],The Twelve Chairs (1970),89.5
tt0066516,GR07_yzRFMM,"['Adventure', 'Drama', 'Fantasy', 'Horror']",Valerie and Her Week of Wonders (1970),151.6
tt0066518,StTTfl8SU5k,['Horror'],The Vampire Lovers (1970),139.9
tt0066612,sF4qiSutUA0,"['Action', 'Comedy', 'Western']",Companeros (1970),148.1
tt0066730,P8whwEUDVfI,"['Biography', 'Crime', 'Drama', 'Thriller']",10 Rillington Place (1971),80.6
tt0066765,IDtepG8EvHE,['Comedy'],And Now for Something Completely Different (1971),157.8
tt0066769,8qEsqjJAY-k,"['Sci-Fi', 'Thriller']",The Andromeda Strain (1971),205.4
tt0066808,Xyqm-wWnX0A,['Comedy'],Bananas (1971),193.9
tt0066900,33_Djc1bj7o,"['Comedy', 'Western']",Catlow (1971),169.7
tt0066907,svc2xiESFmk,['Western'],Chato's Land (1972),126.2
tt0066921,Tys3BFPmxIg,"['Crime', 'Drama', 'Sci-Fi']",A Clockwork Orange (1971),57.9
tt0066950,6yb9SfKGA38,"['Comedy', 'Action', 'Adventure']",Blackie the Pirate (1971),202.5
tt0066993,eCF2S3vchE4,"['Biography', 'Drama', 'History']",The Devils (1971),54.7
tt0066999,K6Vi1VurN9s,"['Action', 'Crime', 'Thriller']",Dirty Harry (1971),206.5
tt0067004,hFrWDkUWDaw,['Drama'],Doctors' Wives (1971),124.9
tt0067023,Gdk1Igqu05Y,"['Action', 'Horror', 'Thriller']",Duel (TV Movie 1971),61.1
tt0067065,t4OQqg-oL2M,"['Action', 'Sci-Fi']",Escape from the Planet of the Apes (1971),176.0
tt0067116,nP_7ZopT6oM,"['Action', 'Crime', 'Drama', 'Thriller']",The French Connection (1971),170.9
tt0067140,zojuygYWnrA,"['Drama', 'War', 'Western']","Duck, You Sucker (1971)",204.9
tt0067185,u-cOukYeGVM,"['Comedy', 'Drama', 'Romance']",Harold and Maude (1971),182.1
tt0067274,AnH1om-uFlc,['Comedy'],Jo (1971),181.9
tt0067277,K7AFmXc0wK0,"['Drama', 'War']",Johnny Got His Gun (1971),89.7
tt0067309,ZbQS66Kpgog,"['Crime', 'Mystery', 'Thriller']",Klute (1971),173.5
tt0067333,UKJ0R2H7VO4,"['Adventure', 'Western']",Lawman (1971),157.3
tt0067355,bL-KiI8l0-E,"['Comedy', 'Western']",They Call Me Trinity (1970),109.5
tt0067429,-bMavpcqlas,"['Action', 'Crime', 'Thriller']",Caliber 9 (1972),186.8
tt0067482,fDmlWbT7pYQ,"['Comedy', 'Romance']",A New Leaf (1971),113.0
tt0067524,kGVAfqsIRZ8,"['Comedy', 'Crime', 'Family']",The Olsen Gang in Jutland (1971),189.8
tt0067535,t7ht3H4eNkc,"['Action', 'Crime', 'Drama', 'Thriller']",The Organization (1971),169.7
tt0067541,HKfrUPSnbyk,"['Drama', 'Thriller']",Wake in Fright (1971),121.9
tt0067549,eNeN9ZU2CSM,['Drama'],The Panic in Needle Park (1971),202.8
tt0067741,NiCB2isZcRM,"['Action', 'Crime', 'Thriller']",Shaft (1971),191.2
tt0067756,TckJBvl_uT0,"['Drama', 'Sci-Fi']",Silent Running (1972),177.9
tt0067800,yXkqGVfm1mo,"['Crime', 'Drama', 'Thriller']",Straw Dogs (1971),103.1
tt0067803,l_86PDoqvoI,"['Comedy', 'Drama', 'Romance']",Summer of '42 (1971),178.6
tt0067893,yPbqV9CgV9s,['Drama'],Two,149.5
tt0067921,bqBHxpg5Pbg,['Western'],Valdez Is Coming (1971),169.7
tt0067924,7APUM1rbEg4,['Horror'],Vampire Circus (1972),139.9
tt0067952,0xsL4zBmbl0,"['Crime', 'Drama', 'Thriller']",Villain (1971),69.7
tt0067959,Fdqwbs8uKwQ,"['Adventure', 'Drama']",Walkabout (1971),203.8
tt0067992,vxYKQoMt5TQ,"['Family', 'Fantasy', 'Musical']",Willy Wonka & the Chocolate Factory (1971),59.9
tt0068154,pRwKywm7qh4,"['Comedy', 'Western']",Trinity Is Still My Name (1971),179.8
tt0068182,eVUtBgVWiqA,"['Action', 'Adventure', 'Biography', 'Drama', 'History']","Aguirre, the Wrath of God (1972)",199.8
tt0068240,kHML8pMfPGA,"['Comedy', 'Romance']",Avanti! (1972),156.0
tt0068278,eq0w_XsEAAU,"['Drama', 'Romance']",The Bitter Tears of Petra von Kant (1972),98.3
tt0068309,MtorFyipCac,"['Crime', 'Drama', 'Romance']",Boxcar Bertha (1972),155.2
tt0068310,xEuBplr6JIA,"['Action', 'Crime', 'Drama', 'Romance']",Boxer from Shantung (1972),69.2
tt0068327,YE3xrfjAJfs,"['Drama', 'Musical']",Cabaret (1972),170.6
tt0068361,QZfCoTvbXXc,['Comedy'],The Discreet Charm of the Bourgeoisie (1972),175.6
tt0068416,N8sgR4n8_DE,"['Horror', 'Mystery', 'Thriller']",What Have You Done to Solange? (1972),206.2
tt0068473,-3Jr7af1FrQ,"['Adventure', 'Drama', 'Thriller']",Deliverance (1972),172.0
tt0068502,BPiN5aGi6Aw,"['Horror', 'Sci-Fi']",Dr Jekyll & Sister Hyde (1971),192.6
tt0068555,uinn26P2c6M,['Comedy'],Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),151.3
tt0068611,0gWjZpkkkIs,['Thriller'],Frenzy (1972),174.9
tt0068615,7OIUskYwtBI,"['Horror', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller']",Frogs (1972),60.2
tt0068655,Lg5ZAwGLq3E,"['Comedy', 'Mystery']",The Tall Blond Man with One Black Shoe (1972),160.0
tt0068657,6u1CKwx1B5c,['Western'],The Grand Duel (1972),179.5
tt0068661,Zw4eL-LNejs,"['Drama', 'Western']",The Great Northfield Minnesota Raid (1972),146.2
tt0068675,hjkifyQ4NiU,"['Crime', 'Drama', 'Western']",Hannie Caulder (1971),193.3
tt0068676,SYgoLZ4wCCo,"['Action', 'Drama']",Hapkido (1972),53.6
tt0068699,gi0If8tH_Ls,"['Drama', 'Mystery', 'Western']",High Plains Drifter (1973),138.2
tt0068762,QFLwH-ZZ1MY,"['Adventure', 'Drama', 'Western']",Jeremiah Johnson (1972),167.3
tt0068768,0uaYrGXeBaI,['Western'],Joe Kidd (1972),131.5
tt0068786,9Vw8774FCEs,"['Drama', 'Western']",Junior Bonner (1972),50.1
tt0068817,-VBLDluFlnQ,"['Action', 'Drama']",Lone Wolf and Cub: Baby Cart to Hades (1972),139.2
tt0068833,nIJwP5DsUsA,"['Horror', 'Thriller']",The Last House on the Left (1972),119.0
tt0068902,dYx9wupw6OA,"['Action', 'Crime', 'Thriller']",The Italian Connection (1972),111.4
tt0068931,xgBo7eWQlHY,"['Action', 'Crime', 'Thriller']",The Mechanic (1972),113.4
tt0069048,32mBxMYA_s0,['Horror'],Baron Blood (1972),88.9
tt0069097,Dl_DBzrNFzc,"['Comedy', 'Romance']","Play It Again, Sam (1972)",201.9
tt0069121,ZObOxHxxG9A,"['Action', 'Crime', 'Drama', 'Thriller']",Prime Cut (1972),128.5
tt0069281,G4D8Iz5IS3g,"['Mystery', 'Thriller']",Sleuth (1972),188.6
tt0069371,HYDCcGppX78,"['Mystery', 'Romance', 'Thriller']",They Only Kill Their Masters (1972),167.0
tt0069427,3_Ri5W6GmHU,['Horror'],Twins of Evil (1971),139.0
tt0069436,uiElgcF0Iy0,"['Adventure', 'Western']",Ulzana's Raid (1972),103.0
tt0069467,PiUJ2b8pjc8,['Drama'],Cries & Whispers (1972),87.0
tt0069528,LxoOiTgFHPI,"['Biography', 'Drama', 'War']",Young Winston (1972),191.4
tt0069697,HBp-GAbDTYY,"['Action', 'Comedy']","Watch Out, We're Mad (1974)",184.0
tt0069704,OZ9Gp6Qc8LQ,"['Comedy', 'Drama']",American Graffiti (1973),169.7
tt0069762,qKykxE7CBbc,"['Crime', 'Drama']",Badlands (1973),176.2
tt0069822,4qrRMblJmLU,"['Drama', 'Romance']",Breezy (1973),129.2
tt0069834,E-WqI5Xj0ig,"['Drama', 'Western']",Cahill U.S. Marshal (1973),162.8
tt0069865,TxaqjQWQVAk,"['Action', 'Crime', 'Drama', 'Thriller']",Charley Varrick (1973),138.9
tt0069881,gFA2rAMTrl8,"['Action', 'Drama']",Dynasty of Blood (1973),64.0
tt0069946,xMhRuYTv88k,"['Drama', 'Sci-Fi', 'Thriller']",The Day of the Dolphin (1973),30.7
tt0069947,lQdYPtm2u2k,"['Crime', 'Drama', 'Thriller']",The Day of the Jackal (1973),123.9
tt0069995,XAYVHXlfu8c,"['Drama', 'Horror', 'Thriller']",Don't Look Now (1973),198.7
tt0070034,80wXmIcyZwk,"['Action', 'Crime', 'Drama', 'Thriller']",Enter the Dragon (1973),205.7
tt0070077,vWdqoPHW-F8,"['Crime', 'Drama']",The Friends of Eddie Coyle (1973),178.7
tt0070124,8FcLxpiXoUg,"['Adventure', 'Crime']",Gordon's War (1973),135.0
tt0070157,WT8imYMud-8,"['Comedy', 'Drama', 'Romance']",The Harrad Experiment (1973),55.7
tt0070215,FIs-w3lytjg,"['Comedy', 'Western']",My Name Is Nobody (1973),192.3
tt0070239,CEUDcqYGK74,"['Drama', 'History', 'Musical']",Jesus Christ Superstar (1973),210.7
tt0070291,7KB9GodejAE,"['Crime', 'Drama', 'Mystery', 'Thriller']",The Last of Sheila (1973),175.6
tt0070294,cYt5t8Yh0Xw,['Horror'],The Legend of Hell House (1973),169.5
tt0070297,zh6H7vmoDGQ,"['Action', 'Horror']",The Legend of the 7 Golden Vampires (1974),153.2
tt0070328,0xng9anP5fU,"['Action', 'Adventure', 'Thriller']",Live and Let Die (1973),174.2
tt0070355,qVk8NhLhZMk,"['Action', 'Crime', 'Mystery', 'Thriller']",Magnum Force (1973),134.3
tt0070358,7N-AEiJ28q8,"['Comedy', 'Drama', 'Romance']",Malicious (1973),57.3
tt0070379,rCwjzn0CncA,"['Crime', 'Drama', 'Thriller']",Mean Streets (1973),178.7
tt0070544,SgCxCZNkQ9E,"['Animation', 'Sci-Fi']",Fantastic Planet (1973),137.2
tt0070592,MZ3-6YJua-o,"['Drama', 'History', 'War']",Massacre in Rome (1973),82.2
tt0070608,2ZhaygpiQlk,"['Animation', 'Adventure', 'Comedy', 'Family', 'Romance']",Robin Hood (1973),117.5
tt0070622,MnasfM3UtDc,"['Horror', 'Sci-Fi']",Sssssss (1973),102.5
tt0070672,r49YDHxwN_U,"['Action', 'Crime', 'Drama']",The Seven,136.9
tt0070698,XvsixXqC-gM,"['Horror', 'Mystery', 'Thriller']",Sisters (1972),44.9
tt0070735,5-Fh2pMLFOM,"['Comedy', 'Crime', 'Drama']",The Sting (1973),135.0
tt0070791,cmboDDMPRVw,"['Comedy', 'Drama', 'Horror']",Theater of Blood (1973),150.6
tt0070825,fkdxczKuT5w,"['Comedy', 'Romance', 'Western']",The Train Robbers (1973),204.7
tt0070904,URq7m3-SOtA,"['Crime', 'Mystery', 'Sci-Fi']",World on a Wire (TV Mini,92.2
tt0070917,5FdV-O8o7ok,"['Horror', 'Mystery', 'Thriller']",The Wicker Man (1973),128.3
tt0071110,h-l3wzkCwiU,"['Action', 'Drama', 'Thriller']",Airport 1975 (1974),172.5
tt0071115,2jFhv9mPqk4,"['Drama', 'Romance']",Alice Doesn't Live Here Anymore (1974),149.1
tt0071143,v1fqy3eY5q8,"['Comedy', 'Documentary']",Beautiful People (1974),184.1
tt0071150,YeYr6YuqvDY,"['Drama', 'Horror']",The Antichrist (1974),102.3
tt0071161,0n2JGEbEt40,['War'],She Devils of the SS (1973),61.0
tt0071230,VKayG1TrfuE,"['Comedy', 'Western']",Blazing Saddles (1974),134.5
tt0071282,xKrZ8eTcdK4,"['Comedy', 'Horror', 'Sci-Fi']",The Cars That Ate Paris (1974),209.8
tt0071315,Zh4BCgDLmmI,"['Drama', 'Mystery', 'Thriller']",Chinatown (1974),210.5
tt0071359,TWFEhSK0Cb8,"['Drama', 'Romance']",Immoral Tales (1973),76.7
tt0071360,VD_CAJHIIQE,"['Drama', 'Mystery', 'Thriller']",The Conversation (1974),162.9
tt0071402,9Xm3GINdMV4,"['Action', 'Crime', 'Drama', 'Thriller']",Death Wish (1974),23.1
tt0071408,P0jmn6kNxqA,"['Drama', 'Horror', 'Thriller']",Deranged: Confessions of a Necrophile (1974),119.8
tt0071455,yV88FanNJlU,"['Action', 'Drama', 'Thriller']",Earthquake (1974),183.4
tt0071502,x9dgLfJ56_w,"['Comedy', 'Drama', 'Fantasy', 'History', 'Romance']",Arabian Nights (1974),78.3
tt0071524,2cFIABhlx4A,"['Comedy', 'Drama', 'Romance']",The Front Page (1974),115.5
tt0071569,3qrRSQ7ZJE8,"['Action', 'Adventure', 'Fantasy']",The Golden Voyage of Sinbad (1973),167.3
tt0071598,aPZ87LqYzlM,"['Adventure', 'Comedy', 'Drama', 'Romance']",Harry and Tonto (1974),170.7
tt0071607,BXBwMn7Q4U0,"['Comedy', 'Family', 'Fantasy', 'Romance']",Herbie Rides Again (1974),31.1
tt0071615,LZ5McPS3CpE,"['Adventure', 'Drama', 'Fantasy']",The Holy Mountain (1973),148.8
tt0071677,7pmUJ8vOu18,['Comedy'],It's Not the Size That Counts (1974),30.5
tt0071691,tzxreLUzuUI,"['Biography', 'Drama', 'History']",The Enigma of Kaspar Hauser (1974),183.2
tt0071721,-wS9PSQWhEM,"['Crime', 'Drama', 'Thriller']",The Klansman (1974),202.5
tt0071733,ekSHBWYlJao,"['Drama', 'Romance', 'War']","Lacombe, Lucien (1974)",152.1
